AB,AF,AH,AM,AR,AX,AY,AZ,BC,BD ,BN,BP,BQ,BR,CB,CC,CD ,CF,CH,CL,CR,CS,CU,CW ,DA,DE,DF,DH,DI,DL,DN,DU,DY,EB,EE,EG,EL,EP,EU,FC,FE,FI,FL,FR,FS,GB,GE,GF,GH,GI,GL,feature_B,Class
0.15811665495432187,0.09180988699910039,0.005187442284107578,0.053084457257953035,0.17475400273245012,0.1664701721292148,0.0,0.29353410097431354,0.0021865433872680705,0.04141185408159519,0.8727272727272727,0.09765261735574512,0.44891114652098035,0.020023006578336777,0.03307062906618602,0.1189096673727922,0.3890282090929172,0.07137655875481659,0.1765765765765766,0.0639867040614937,0.22622834924001411,0.0466060709998285,0.1020057306590258,0.5211025088733914,0.0014114326040931546,0.18330305025989102,0.0,0.11796246648793565,0.3541652784738236,0.09445991745243448,0.48894259818731106,0.0,0.47489477740233554,0.0,0.3642458100558658,0.09391556104815377,1.0,0.0,0.005729254347405899,0.05903264570398559,0.023262573098177815,0.12113446096019137,0.0,0.0022113803546229597,0.0,0.30721955354619945,0.030778912961573972,0.9347563880715282,0.35868325557283565,0.6709331242904253,1.0,0.0,1
0.030217849613492616,0.04202202642386153,0.0,0.013427854900179694,0.012173218918379566,0.13204432916764913,0.0047937503698881456,0.0,0.0012878980830502043,0.06255214726980073,0.7454545454545455,0.1300761636510002,0.023772668639502243,0.0008208388631401218,0.025832360228988077,0.028658096516291545,0.12521926690141763,0.009542158439273038,0.10270270270270271,0.0,0.17075695601676513,0.097979763333905,0.27392550143266475,0.0,0.24936580899883654,0.1120545224033963,0.0,0.2922252010723861,0.08158856031403008,0.20659038287305795,0.3707552870090634,0.034931735216421164,0.14538502578694645,0.04470874548594756,0.10100558659217876,0.038310194992251266,1.0,0.09245781007864019,0.00249753714545806,0.007057049680873978,0.033457394041015685,0.13070220399794977,0.22559814262637568,0.0005136725981900444,0.0,0.14326080813789208,0.0,0.03222651629878328,0.1939865215137377,0.23983618965237605,0.002790233458424764,1.0,1
0.028109627547434998,0.21722730599873175,0.17832489036821314,0.004615825121936769,0.057458207328492696,0.11435982079698186,0.0012724152216369764,0.3174490699734278,0.005704235166345494,0.11209804215583734,0.618181818181818,0.09904309038431675,0.23545792548751804,0.004307775315971944,0.0,0.19859819275512097,0.08729096555398189,0.02654055038077612,0.10810810810810811,0.14397008413836085,0.2743523708529011,0.11702280912364947,0.1833810888252149,0.6183417559873388,0.3198039253085125,0.1912231286884033,0.0726955808469189,0.28418230563002683,0.1023659368527865,0.24531391564041474,0.25510574018126886,0.01565345256516572,0.08921690675203034,0.05083215575443555,0.21765363128491616,0.05416366752036837,0.48635626726662146,0.017906290716431128,0.010449595655399888,0.0058137996969341976,0.03609028018798432,0.21886212198872373,0.049705175192195694,0.0012096838127144578,0.017961480199091107,0.1716586606385985,0.0,0.060953045451295505,0.13504406428201138,0.7578526247499594,0.007755187585891648,1.0,1
0.040056219255094866,0.1571559126046207,0.0,0.010939752374558163,0.029181953548347482,0.10044800754539024,0.0,0.18423383525243578,0.0,0.07885273828774653,0.6909090909090908,0.055765286724820215,1.0000000000000002,0.005679541969765104,0.030352718114388257,0.10979316601431892,0.09124101817803823,0.09611183591735188,0.08468468468468468,0.0,0.15404231682068373,0.08944606413994168,0.20401146131805156,0.49065613488194937,0.2671517671517672,0.35782794208818064,0.0,0.3512064343163539,0.09681705434151991,0.34012281467064864,0.23782477341389724,0.032537979499192106,0.24693224257513782,0.07410896530067515,0.12581005586592178,0.044677521541877444,0.19556981918642163,0.0,0.002677964622185643,0.008852015463157855,0.0226826865760796,0.13736545361353153,0.08541762116519958,0.0006199979294540753,0.014715429560701147,0.09578977112178581,0.027385730020755804,0.1248006020725968,0.2328149300155521,0.5722549602638265,0.0019704257966376725,1.0,1
0.08854532677442023,0.13909516562960003,0.004719761195015999,0.04321103453723267,0.048754279047633665,0.19476538552228248,0.0,0.0379096545615589,0.00680471524477272,0.03224093423019897,0.5090909090909089,0.011621784196444038,0.6009333029820169,0.001397083475249552,0.0,0.08793678851618557,0.1563259313158613,0.026995661276130952,0.08648648648648648,0.006855718292302901,0.06211180124223602,0.05280740867775682,0.3300859598853868,0.0,0.045356577466669226,0.03216941931580992,0.03737777653495895,0.30831099195710454,0.16970633744234642,0.20142948223213986,0.2261027190332326,0.0,0.2740233564526646,0.04922279792746113,0.04983240223463687,0.02216597743385575,1.0,0.01191243512716858,0.001366260763297856,0.011737186778470991,0.06125046436924514,0.18657098923628906,0.0,0.0007456763363648488,0.0,0.037439954789488555,0.0,0.049279125395498405,0.4488854328667703,0.25174352597718547,1.0,0.0,1
0.03302881236823612,0.1998875757439105,0.0,0.022847100175746926,0.0,0.08370667295449187,0.0,0.1133746678476528,0.0,0.05906850743547738,0.6545454545454547,0.09309743485392895,0.3702632976705365,0.002309535476299872,0.01782917034547578,0.20889624631154635,0.07019139564194854,0.03668952334718893,0.1513513513513514,0.0,0.2731151845679947,0.15259818212999487,0.6498567335243552,0.7063811605659768,0.099219897385035,0.09655545234759966,0.0,0.4316353887399464,0.13438194198383036,0.38581255662561653,0.3164954682779456,0.03198228620769251,0.18204991404351176,0.048634008478568046,0.17966480446927371,0.02382796471856977,1.0,0.0,0.006718682778099924,0.008916256343786962,0.2179008356053486,0.1500085426277123,0.05670281350696269,0.0003677084372881071,0.0,0.187341056795705,0.13053446114495085,0.006734556635855618,0.48828408501814413,0.19207168730064336,0.004603709476195735,1.0,1
0.7160927617709065,0.16321907723617732,0.631665350146317,1.0,0.06871037563514115,0.2808299929261967,0.0,0.2685562444641275,1.0000000000000002,1.0000000000000002,0.8363636363636363,0.3104181950267831,0.7570377115107368,0.0025815731617892927,0.007807890892963947,1.0,0.28605397539013266,1.0,0.19639639639639644,0.025137633738443958,0.20279755592586982,0.11530097753387068,0.5191977077363896,0.0,0.07722825154017816,0.3743459821476456,0.04830215411574994,0.08579088471849866,0.23702770241437202,0.316761182510654,0.4377039274924471,0.0,0.09179560139901594,0.31464908148845966,0.04067039106145251,0.07228176431030185,0.6935515889427453,0.07793894167325226,0.0065195500770031745,0.07325160885617223,0.19196127780845326,0.09764223475140954,0.0,0.0,0.03981822116425016,1.0,0.20391339858325608,0.0039332739793684025,0.47122861586314146,0.19676839487484454,1.0,0.0,1
0.06535488404778635,0.17545385624625107,0.0599347632438887,0.016024565075729153,0.0,0.17543032303701955,0.0,0.1773250664304695,0.0050314525856476255,0.06176694393511309,0.9090909090909091,0.02251888026759912,0.19496926929205557,0.0026331519660364494,0.002274419494094241,0.0,0.08660230506360367,0.01289480870172032,0.12072072072072072,0.0076867144489456765,0.14714942180477705,0.07813411078717201,0.2819484240687679,0.6252916457300505,0.1353926262183143,0.01346756564848324,0.0,0.26541554959785524,0.05582765910477763,0.2531928458776551,0.4033836858006042,0.015696198202973386,0.15718181279269666,0.04949756633694458,0.0547486033519553,0.057481929399024106,0.05474035964201229,0.0,0.0020790077501979644,0.009341379818538406,0.034104234244573636,0.055185375021356564,0.076343959595013,0.0010947312067645294,0.0,0.06315343317321277,0.0,0.0029303636487871634,0.34800414722654227,0.18850354111477535,0.0022254653821592424,1.0,1
0.11314125087842584,0.3358412655788232,0.08421600182856148,0.0701506684307182,0.0,0.12284838481490216,0.0,0.21913197519929142,0.009096981609007598,0.041021274530604585,0.6909090909090908,0.07517836074118103,0.6431899233629258,0.0,0.0,0.030907410265163388,0.17731708267823967,0.020396553293485848,0.1135135135135135,0.017658668328658984,0.04683633792859668,0.07351054707597325,0.2177650429799427,0.0,0.017414026588338523,0.05449022539616482,0.03209268942889368,0.31367292225201077,0.07179283153084726,0.1783362974396832,0.5842900302114804,0.008258457224440246,0.15615922698440926,0.0752472915685351,0.06279329608938547,0.030239790009693956,0.48566560240864215,0.07885166379595,0.0,0.015304445091051999,0.019565139269278303,0.22168118913377755,0.03921001681003368,0.0,0.0067085046526725815,0.07092398982763493,0.0,0.006331311631628468,0.17330222913426646,0.39924717521760283,0.00203844112142655,1.0,1
0.10681658468025296,0.030816543367711995,0.02083566974463079,0.05306964712387196,0.0,0.10374911577458146,0.0,0.34579273693534107,0.0,0.11198324816594048,0.7272727272727272,0.054203458868594054,0.2537977084756052,0.0,0.043645255658584826,0.08988447911162241,0.1672145632203324,0.053672744925513514,0.10990990990990991,0.016619923132855513,0.1933292935413826,0.04736065854913395,0.35988538681948423,0.513414903456862,0.33414713231227,0.003844198413839116,0.0,0.3726541554959785,0.11682919905539493,0.3215395456528305,0.42054380664652563,0.0,0.22428715395103443,0.06657246035484377,0.04111731843575419,0.07342229469081475,1.0,0.027221702071799928,0.006980945611442611,0.0032536116600977213,0.2006534192409105,0.1848624636938322,0.0,0.0006691967121223003,0.0,0.28553263633794856,0.0,0.14626726090188186,0.1257646448937273,0.1304806184786722,1.0,0.0,1
0.03794799718903724,0.1619227757971757,0.11333153575251761,0.005884559941549337,0.0220898638380179,0.10186276821504363,0.0007101852399834289,0.2800708591674048,0.0031308417951761494,0.07591040344643289,0.6,0.08293038174642699,0.20474998103042724,0.005366069089282248,0.004894680950617838,0.21689120834755715,0.10462442016086071,0.0067735671591977915,0.1567567567567568,0.16827672172016203,0.3327273645407261,0.0888766935345567,0.3472779369627507,0.6849618020105552,0.27196780407789584,0.20845766555044762,0.023545202874639973,0.4638069705093834,0.09452326242862924,0.3759806717895373,0.3331722054380664,0.03429055064930624,0.13782678285612662,0.040155440414507755,0.38368715083798877,0.03553253248727627,0.3421561977865639,0.021416036610928654,0.0075269043477176525,0.011654051521186263,0.027961749202208758,0.19784725781650436,0.06729742364399731,0.0009837424837783918,0.006059294524994589,0.09006781576716587,0.0,0.038146825289362425,0.28989113530326593,0.29179056063145375,0.0029779519035203245,1.0,1
0.10611384399156709,0.2641867258358975,0.0,0.04689382121206137,0.0,0.16882810657863712,0.0,0.22232063773250663,0.0017804710439182862,0.03024930516971157,0.38181818181818183,0.021897719017351464,0.38116700811897714,0.0018314863756793021,0.0024900621294913685,0.09882639755958032,0.06605943269967907,0.028990564034102974,0.0972972972972973,0.0,0.07372620310054033,0.046736408849253994,0.11690544412607451,0.0,0.00863071963989396,0.022466679680880057,0.028718436285338784,0.1715817694369973,0.1961886885561512,0.16761182510654005,0.5991540785498489,8.54912756153235e-06,0.17549943683680122,0.024964672633066405,0.001340782122905032,0.01032570861542036,1.0,0.0,0.001761018935922137,0.003877126089733173,0.050082991904042896,0.08850162309926532,0.03732802916811773,0.0,0.08136766933564163,0.04768296128849957,0.0,0.022148920157306,0.28512182477967857,0.04883224306644321,0.02697703096585563,1.0,1
0.03373155305692199,0.2409012827898065,0.0,0.010924942240477083,0.05030471424404772,0.08229191228483848,0.0,0.20230292294065547,0.001905416380333604,0.052391945879455726,0.5272727272727272,0.040852061880512144,0.22414447226648457,0.001936298016508766,0.036394780634477604,0.10786729828269652,0.13956419485193802,0.016550866227737493,0.10090090090090091,0.0,0.17724587183760032,0.05197050248670898,0.27621776504297996,0.0,0.16344961757805795,0.10142076596511479,0.0,0.2734584450402145,0.2586217069453526,0.3260091943223382,0.22767371601208458,0.022920210992468215,0.28854703894718114,0.0458470717538075,0.2326256983240223,0.01938470690752766,1.0,0.0,0.0,0.005719327813656101,0.05021571027104064,0.09960703912523491,0.049882110737592064,0.0005309271475618388,0.010603765418740531,0.109352924554959,0.0,0.0057561208888957105,0.4617418351477449,0.6756771368329998,0.002616224153443423,1.0,1
0.10260014054813772,0.1398786874506318,0.0,0.03946900732607966,0.0,0.11200188634755955,0.0,0.2430469441984057,0.0,0.09242378332369976,0.6727272727272727,0.06760840424031801,0.05537597693299948,0.004523272100208755,0.054215813522013864,0.09421709696677781,0.2060134353763595,0.0377742043144513,0.12432432432432432,0.003739482704892494,0.0922334999747513,0.08873949579831932,0.04011461318051576,0.0,0.26700871655000097,0.17375905542553263,0.0,0.18230563002680966,0.07567038682259686,0.2219925505855508,0.2586102719033232,0.0,0.28653150749896256,0.03524886167373214,0.1988826815642458,0.05946232310016074,1.0,0.0,0.006019964709476691,0.07290584176337439,0.020124680750048966,0.2238168460618486,0.0,0.0008613284510730929,0.005193681021423934,0.21856456626165585,0.0012431853442376253,0.16248422040232288,0.21674442716433384,0.31578093744931607,1.0,0.0,1
0.08292340126493321,0.09256304798650775,0.0,0.01790051539266602,0.0,0.09596793209148786,0.0013020062733029528,0.183348095659876,0.0,0.08122281420110537,0.5454545454545455,0.029689008837268258,0.022414447226648457,0.004524605452805458,0.0022866256810035127,0.0460057144727674,0.07100999207390757,0.046717133408173794,0.12432432432432432,0.0,0.1715901631066,0.09548276453438519,0.23151862464183381,0.0,0.2633466211447863,0.052181990187855166,0.0,0.23592493297587128,0.04959539792402742,0.2008187644709909,0.15045317220543802,0.037624710398303854,0.11864959392969351,0.10664939550949915,0.05921787709497207,0.03839748867860684,1.0,0.0,0.004884401713398553,0.011538795823586984,0.24605982598461273,0.2590124722364599,0.08020997298873954,0.0002243091418333284,0.010603765418740531,0.18917773382311387,0.013411520696189456,0.012147805188263808,0.2716951788491446,0.15910688219711303,0.004120992617449315,1.0,1
0.021082220660576245,0.10234704955117346,0.0,0.030632293991034936,0.0,0.0,0.0,0.18033658104517278,0.0029578405601395547,0.04736434243576047,0.6545454545454547,0.04324031979094711,0.44092875028454365,0.004312028541976618,0.015371658047742468,0.09846943785861591,0.0,0.021655693437300887,0.0918918918918919,0.0,0.0,0.0,0.24183381088825212,0.5074763722951758,0.3056514524404433,0.1255542660519954,0.0,0.23860589812332436,0.029337693743959115,0.23416663870339924,0.41293051359516614,0.0328799446016534,0.14769695891872667,0.02629926205055739,0.0943016759776536,0.04150528361534015,0.24568231070820035,0.0,0.0,0.001938563044866587,0.052697118337579646,0.0,0.05172008051817269,0.0009981989981169223,0.000865613503570656,0.054959027974003954,0.0,0.013846240898637067,0.1769828926905132,0.36226144780234626,0.005424501991571573,1.0,1
0.0808151791988756,0.1932379587023024,0.0,0.045264706463142505,0.0,0.13510964395189815,0.0,0.17378210806023034,0.019565959123652634,0.04543088810728042,0.618181818181818,0.09757943456476764,1.0000000000000002,0.005292312746649098,0.003173608596410568,0.07865115996315054,0.12429672171619394,0.05725295063563822,0.10810810810810811,0.0,0.16770186335403722,0.0766180758017493,0.2659025787965616,0.4846487929307316,0.17023021610177577,0.07648067067533043,0.0,0.3243967828418231,0.07880174590699943,0.3180832857957786,0.27540785498489423,0.017918971368971793,0.024542059398897382,0.09577641701994033,0.05921787709497207,0.03807858115041773,0.6119993713709078,0.03696054121604911,0.005382428312227606,0.007155300439483201,0.0235585538162962,0.33179566034512215,0.163741568133832,0.022201475310605207,0.0002164033758926642,0.2644814919468777,0.0,0.03595056224974186,0.37413167444271633,0.19865383575714982,0.0014287427176139166,1.0,1
0.10260014054813772,0.07464106912936765,0.12616890442248024,0.6549979265812287,0.13402821485040603,0.12850742749351568,0.0,0.0,0.0,0.0536534353890272,0.6545454545454547,0.05742171672548063,0.2846877608316261,0.002427309329715009,0.0025673679799167546,0.09973828151182566,0.07382960200621094,0.04412300130465123,0.12972972972972974,0.0,0.13182346109175375,0.08926084719602127,0.19025787965616045,0.0,0.030250433920158692,0.21979290239125449,0.06339308184894159,0.0,0.3598493138695842,0.13292171403644173,0.26598187311178245,0.00885689615374751,0.2338016479933606,0.05373685036897472,0.19999999999999998,0.027143019498554424,1.0,0.0,0.009215050847034912,0.01960669465553662,0.14329538410938003,0.08491371946010592,0.10391214080815492,0.0007953414582052845,0.014715429560701147,0.21771686917208252,0.0,0.003493750614708143,0.2536029030585796,0.5023111855976644,0.0007282809824229351,1.0,1
0.05200281096275474,0.12991116207767975,0.0,0.05369167275527734,0.015350843528851917,0.17708087715161516,0.0,0.22834366696191324,0.004827215016507202,0.07006244295298672,0.7272727272727272,0.03254849252375318,0.09204036725092951,0.0025155300135500506,0.007942158948965933,0.1261688871430598,0.10635256818388536,0.08922449103431537,0.0936936936936937,0.0033239846265710957,0.2067868504772004,0.08561824729891955,0.27277936962750715,0.24400305967975777,0.1399511720612638,0.11722445442200807,0.0,0.3646112600536193,0.21205106864753528,0.21483171705647464,0.3404229607250755,0.1102922946713288,0.08290355089216905,0.03717224054011619,0.12692737430167597,0.04203586075369123,1.0,0.0,0.0031467643079378747,0.005048577442381599,0.4995427384776853,0.29677088672475654,0.06374469057525638,0.0003642108934965271,0.01882709370266176,0.1354196100593388,0.09718392164211725,0.013101568607918683,0.2362882322446863,0.7300643347569876,0.005456924623938733,1.0,1
0.11103302881236822,0.23742027521097808,0.07920990527287719,0.2528435457435675,0.0,0.16199009667531242,0.0,0.15748449955713026,0.0,0.04782787372287797,0.5272727272727272,0.10640063829673302,0.09490097882995675,0.0037542483316493837,0.0,0.0746653697650457,0.19439066540195685,0.06564216147334567,0.1765765765765766,0.0,0.14076150078270966,0.03532841708111817,0.1833810888252149,0.0,0.05254725438211677,0.06870003024732013,0.025036585479526117,0.19571045576407506,0.28112942111798245,0.14470655347136002,0.25389728096676734,0.0,0.1320914102792104,0.0482022295493798,0.044916201117318436,0.07574584972963824,1.0,0.0,0.0013623638415542797,0.006945572858605821,0.10040362443140785,0.11643601571843501,0.0,0.0,0.014499026184808483,0.10115851935575022,0.0,0.08583353598323644,0.0691550025920166,0.1839082013299454,1.0,0.0,1
0.02951510892480675,0.1690624549099158,0.0,0.012578740546197745,0.0,0.053053525112001884,0.0,0.0,0.0008265614562859519,0.1275536996329703,0.7272727272727272,0.115282530196826,0.01780104712041885,0.006562272025215812,0.013589554758988842,0.12844314130771955,0.025389482984888447,0.011544646378834312,0.043243243243243246,0.0,0.14699792960662522,0.19069799348310756,0.10544412607449857,0.23145389197026095,0.4148944286558966,0.045712066964563446,0.0,0.17962466487935655,0.07833918040091442,0.21490554008254759,0.13377643504531722,0.01932957741662463,0.1448218625881795,0.09510912231119487,0.19173184357541898,0.06335345598352746,0.10376102168770368,0.0,0.007725647356640044,0.007293229389069225,0.2919091997291966,0.11207927558517,0.06487835034383956,0.00021801356300848453,0.0,0.10836394461712347,0.0,0.019376903566006756,0.11612234318299638,0.18900362220900688,0.0045428491737023015,1.0,1
0.05481377371749823,0.124891263629785,0.0,0.03147647163365652,0.0,0.0900730959679321,0.0,0.17697077059344554,0.033824144244585304,0.05029874435907311,0.7454545454545455,0.02751315951528003,0.10305789513620155,0.0044701911645551855,0.004467464408793337,0.0031175519734883347,0.05023323501513754,0.052102612336539345,0.10090090090090091,0.0,0.10137352926324295,0.07200137197736238,0.19140401146131805,0.2787509081423967,0.1398748784069885,0.05338973779220307,0.0,0.1903485254691689,0.028195556691897383,0.29965437401429484,0.24942598187311177,0.012874986107667713,0.06357816112395517,0.015230020411367555,0.02569832402234637,0.02726388765662987,0.4095642607818161,0.032632168263049474,0.004531730295604897,0.006835985474003227,0.028009282616946747,0.13138561421493253,0.024645486173180325,1.0,0.0,0.09296411415654138,0.0,0.0021986815969827745,0.23089683773976155,0.11649186354543979,0.004334020398302273,1.0,1
